seqnames	start.x	end.x	coverage	mid	perc	length	start.y	end.y	color	chromosome	chromStarts	chromEnds	chromMid	genomic_position
CHR5	40700001	40800000	52196	40750000.5	0.52196	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	274779234.5
CHR5	40800001	40900000	41591	40850000.5	0.41591	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	274879234.5
CHR5	40900001	41000000	47962	40950000.5	0.47962	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	274979234.5
CHR5	41000001	41100000	40712	41050000.5	0.40712	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	275079234.5
CHR5	41100001	41200000	70652	41150000.5	0.70652	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	275179234.5
CHR5	41200001	41300000	53456	41250000.5	0.53456	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	275279234.5
CHR5	41300001	41400000	55480	41350000.5	0.5548	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	275379234.5
CHR5	41400001	41500000	60613	41450000.5	0.60613	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	275479234.5
CHR5	41500001	41600000	30828	41550000.5	0.30828	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	275579234.5
CHR5	41600001	41700000	33483	41650000.5	0.33483	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	275679234.5
CHR5	41700001	41800000	83684	41750000.5	0.83684	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	275779234.5
CHR5	41800001	41900000	36287	41850000.5	0.36287	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	275879234.5
CHR5	41900001	42000000	33941	41950000.5	0.33941	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	275979234.5
CHR5	42000001	42100000	31351	42050000.5	0.31351	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	276079234.5
CHR5	42100001	42200000	103059	42150000.5	1	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	276179234.5
CHR5	42200001	42300000	32366	42250000.5	0.32366	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	276279234.5
CHR5	42300001	42400000	27989	42350000.5	0.27989	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	276379234.5
CHR5	42400001	42500000	25987	42450000.5	0.25987	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	276479234.5
CHR5	42500001	42600000	31096	42550000.5	0.31096	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	276579234.5
CHR5	42600001	42700000	34224	42650000.5	0.34224	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	276679234.5
CHR5	42700001	42800000	26125	42750000.5	0.26125	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	276779234.5
CHR5	42800001	42900000	75722	42850000.5	0.75722	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	276879234.5
CHR5	42900001	43000000	37052	42950000.5	0.37052	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	276979234.5
CHR5	43000001	43100000	51752	43050000.5	0.51752	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	277079234.5
CHR5	43100001	43200000	43013	43150000.5	0.43013	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	277179234.5
CHR5	43200001	43300000	36579	43250000.5	0.36579	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	277279234.5
CHR5	43300001	43400000	26237	43350000.5	0.26237	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	277379234.5
CHR5	43400001	43500000	40171	43450000.5	0.40171	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	277479234.5
CHR5	43500001	43600000	40601	43550000.5	0.40601	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	277579234.5
CHR5	43600001	43700000	49726	43650000.5	0.49726	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	277679234.5
CHR5	43700001	43800000	37844	43750000.5	0.37844	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	277779234.5
CHR5	43800001	43900000	32267	43850000.5	0.32267	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	277879234.5
CHR5	43900001	44000000	19590	43950000.5	0.1959	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	277979234.5
CHR5	44000001	44100000	20458	44050000.5	0.20458	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	278079234.5
CHR5	44100001	44200000	31445	44150000.5	0.31445	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	278179234.5
CHR5	44200001	44300000	29108	44250000.5	0.29108	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	278279234.5
CHR5	44300001	44400000	44351	44350000.5	0.44351	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	278379234.5
CHR5	44400001	44500000	31663	44450000.5	0.31663	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	278479234.5
CHR5	44500001	44600000	42240	44550000.5	0.4224	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	278579234.5
CHR5	44600001	44700000	46157	44650000.5	0.46157	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	278679234.5
CHR5	44700001	44800000	45716	44750000.5	0.45716	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	278779234.5
CHR5	44800001	44900000	33602	44850000.5	0.33602	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	278879234.5
CHR5	44900001	45000000	75267	44950000.5	0.75267	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	278979234.5
CHR5	45000001	45100000	37309	45050000.5	0.37309	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	279079234.5
CHR5	45100001	45200000	35393	45150000.5	0.35393	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	279179234.5
CHR5	45200001	45300000	26336	45250000.5	0.26336	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	279279234.5
CHR5	45300001	45400000	20476	45350000.5	0.20476	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	279379234.5
CHR5	45400001	45500000	38517	45450000.5	0.38517	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	279479234.5
CHR5	45500001	45600000	61873	45550000.5	0.61873	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	279579234.5
CHR5	45600001	45700000	33983	45650000.5	0.33983	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	279679234.5
CHR5	45700001	45800000	26556	45750000.5	0.26556	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	279779234.5
CHR5	45800001	45900000	36347	45850000.5	0.36347	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	279879234.5
CHR5	45900001	46000000	40738	45950000.5	0.40738	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	279979234.5
CHR5	46000001	46100000	43941	46050000.5	0.43941	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	280079234.5
CHR5	46100001	46200000	35654	46150000.5	0.35654	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	280179234.5
CHR5	46200001	46300000	33551	46250000.5	0.33551	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	280279234.5
CHR5	46300001	46400000	22394	46350000.5	0.22394	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	280379234.5
CHR5	46400001	46500000	22722	46450000.5	0.22722	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	280479234.5
CHR5	46500001	46600000	23025	46550000.5	0.23025	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	280579234.5
CHR5	46600001	46700000	17510	46650000.5	0.1751	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	280679234.5
CHR5	46700001	46800000	31039	46750000.5	0.31039	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	280779234.5
CHR5	46800001	46900000	32937	46850000.5	0.32937	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	280879234.5
CHR5	46900001	47000000	24287	46950000.5	0.24287	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	280979234.5
CHR5	47000001	47100000	34166	47050000.5	0.34166	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	281079234.5
CHR5	47100001	47200000	27753	47150000.5	0.27753	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	281179234.5
CHR5	47200001	47300000	32990	47250000.5	0.3299	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	281279234.5
CHR5	47300001	47400000	34341	47350000.5	0.34341	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	281379234.5
CHR5	47400001	47500000	26181	47450000.5	0.26181	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	281479234.5
CHR5	47500001	47600000	28923	47550000.5	0.28923	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	281579234.5
CHR5	47600001	47700000	35036	47650000.5	0.35036	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	281679234.5
CHR5	47700001	47800000	44455	47750000.5	0.44455	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	281779234.5
CHR5	47800001	47900000	25544	47850000.5	0.25544	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	281879234.5
CHR5	47900001	48000000	22224	47950000.5	0.22224	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	281979234.5
CHR5	48000001	48100000	25408	48050000.5	0.25408	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	282079234.5
CHR5	48100001	48200000	29795	48150000.5	0.29795	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	282179234.5
CHR5	48200001	48300000	44396	48250000.5	0.44396	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	282279234.5
CHR5	48300001	48400000	46957	48350000.5	0.46957	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	282379234.5
CHR5	48400001	48500000	26081	48450000.5	0.26081	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	282479234.5
CHR5	48500001	48600000	36294	48550000.5	0.36294	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	282579234.5
CHR5	48600001	48700000	33591	48650000.5	0.33591	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	282679234.5
CHR5	48700001	48800000	35294	48750000.5	0.35294	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	282779234.5
CHR5	48800001	48900000	39434	48850000.5	0.39434	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	282879234.5
CHR5	48900001	49000000	28656	48950000.5	0.28656	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	282979234.5
CHR5	49000001	49100000	37479	49050000.5	0.37479	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	283079234.5
CHR5	49100001	49200000	27162	49150000.5	0.27162	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	283179234.5
CHR5	49200001	49300000	22639	49250000.5	0.22639	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	283279234.5
CHR5	49300001	49400000	38184	49350000.5	0.38184	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	283379234.5
CHR5	49400001	49500000	8962	49450000.5	0.08962	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	283479234.5
CHR5	49500001	49600000	43415	49550000.5	0.43415	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	283579234.5
CHR5	49600001	49700000	43312	49650000.5	0.43312	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	283679234.5
CHR5	49700001	49800000	32591	49750000.5	0.32591	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	283779234.5
CHR5	49800001	49900000	28807	49850000.5	0.28807	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	283879234.5
CHR5	49900001	50000000	25721	49950000.5	0.25721	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	283979234.5
CHR5	50000001	50100000	39520	50050000.5	0.3952	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	284079234.5
CHR5	50100001	50200000	43499	50150000.5	0.43499	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	284179234.5
CHR5	50200001	50300000	43812	50250000.5	0.43812	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	284279234.5
CHR5	50300001	50400000	45064	50350000.5	0.45064	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	284379234.5
CHR5	50400001	50500000	36954	50450000.5	0.36954	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	284479234.5
CHR5	50500001	50600000	53886	50550000.5	0.53886	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	284579234.5
CHR5	50600001	50700000	33672	50650000.5	0.33672	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	284679234.5
CHR5	50700001	50800000	20297	50750000.5	0.20297	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	284779234.5
CHR5	50800001	50900000	39829	50850000.5	0.39829	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	284879234.5
CHR5	50900001	51000000	49037	50950000.5	0.49037	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	284979234.5
CHR5	51000001	51100000	34526	51050000.5	0.34526	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	285079234.5
CHR5	51100001	51200000	21348	51150000.5	0.21348	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	285179234.5
CHR5	51200001	51300000	16497	51250000.5	0.16497	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	285279234.5
CHR5	51300001	51400000	53967	51350000.5	0.53967	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	285379234.5
CHR5	51400001	51500000	29886	51450000.5	0.29886	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	285479234.5
CHR5	51500001	51600000	15319	51550000.5	0.15319	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	285579234.5
CHR5	51600001	51700000	18338	51650000.5	0.18338	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	285679234.5
CHR5	51700001	51800000	32171	51750000.5	0.32171	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	285779234.5
CHR5	51800001	51900000	30709	51850000.5	0.30709	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	285879234.5
CHR5	51900001	52000000	20714	51950000.5	0.20714	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	285979234.5
CHR5	52000001	52100000	23283	52050000.5	0.23283	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	286079234.5
CHR5	52100001	52200000	41319	52150000.5	0.41319	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	286179234.5
CHR5	52200001	52300000	28468	52250000.5	0.28468	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	286279234.5
CHR5	52300001	52400000	44840	52350000.5	0.4484	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	286379234.5
CHR5	52400001	52500000	28782	52450000.5	0.28782	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	286479234.5
CHR5	52500001	52600000	32548	52550000.5	0.32548	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	286579234.5
CHR5	52600001	52700000	47816	52650000.5	0.47816	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	286679234.5
CHR5	52700001	52800000	33100	52750000.5	0.331	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	286779234.5
CHR5	52800001	52900000	15713	52850000.5	0.15713	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	286879234.5
CHR5	52900001	53000000	18795	52950000.5	0.18795	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	286979234.5
CHR5	53000001	53100000	17926	53050000.5	0.17926	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	287079234.5
CHR5	53100001	53200000	21543	53150000.5	0.21543	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	287179234.5
CHR5	53200001	53300000	19457	53250000.5	0.19457	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	287279234.5
CHR5	53300001	53400000	17235	53350000.5	0.17235	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	287379234.5
CHR5	53400001	53500000	17104	53450000.5	0.17104	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	287479234.5
CHR5	53500001	53600000	44354	53550000.5	0.44354	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	287579234.5
CHR5	53600001	53700000	27531	53650000.5	0.27531	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	287679234.5
CHR5	53700001	53800000	14940	53750000.5	0.1494	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	287779234.5
CHR5	53800001	53900000	8261	53850000.5	0.08261	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	287879234.5
CHR5	53900001	54000000	39534	53950000.5	0.39534	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	287979234.5
CHR5	54000001	54100000	19071	54050000.5	0.19071	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	288079234.5
CHR5	54100001	54200000	28710	54150000.5	0.2871	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	288179234.5
CHR5	54200001	54300000	38055	54250000.5	0.38055	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	288279234.5
CHR5	54300001	54400000	22188	54350000.5	0.22188	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	288379234.5
CHR5	54400001	54500000	25379	54450000.5	0.25379	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	288479234.5
CHR5	54500001	54600000	18765	54550000.5	0.18765	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	288579234.5
CHR5	54600001	54700000	11429	54650000.5	0.11429	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	288679234.5
CHR5	54700001	54800000	33563	54750000.5	0.33563	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	288779234.5
CHR5	54800001	54900000	22895	54850000.5	0.22895	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	288879234.5
CHR5	54900001	55000000	20369	54950000.5	0.20369	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	288979234.5
CHR5	55000001	55100000	36942	55050000.5	0.36942	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	289079234.5
CHR5	55100001	55200000	29571	55150000.5	0.29571	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	289179234.5
CHR5	55200001	55300000	18803	55250000.5	0.18803	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	289279234.5
CHR5	55300001	55400000	25936	55350000.5	0.25936	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	289379234.5
CHR5	55400001	55500000	26431	55450000.5	0.26431	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	289479234.5
CHR5	55500001	55600000	36663	55550000.5	0.36663	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	289579234.5
CHR5	55600001	55700000	24832	55650000.5	0.24832	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	289679234.5
CHR5	55700001	55800000	19809	55750000.5	0.19809	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	289779234.5
CHR5	55800001	55900000	19063	55850000.5	0.19063	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	289879234.5
CHR5	55900001	56000000	49304	55950000.5	0.49304	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	289979234.5
CHR5	56000001	56100000	24788	56050000.5	0.24788	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	290079234.5
CHR5	56100001	56200000	15603	56150000.5	0.15603	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	290179234.5
CHR5	56200001	56300000	28987	56250000.5	0.28987	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	290279234.5
CHR5	56300001	56400000	18489	56350000.5	0.18489	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	290379234.5
CHR5	56400001	56500000	35880	56450000.5	0.3588	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	290479234.5
CHR5	56500001	56600000	18446	56550000.5	0.18446	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	290579234.5
CHR5	56600001	56700000	15720	56650000.5	0.1572	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	290679234.5
CHR5	56700001	56800000	20604	56750000.5	0.20604	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	290779234.5
CHR5	56800001	56900000	16153	56850000.5	0.16153	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	290879234.5
CHR5	56900001	57000000	18713	56950000.5	0.18713	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	290979234.5
CHR5	57000001	57100000	22617	57050000.5	0.22617	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	291079234.5
CHR5	57100001	57200000	22529	57150000.5	0.22529	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	291179234.5
CHR5	57200001	57300000	12167	57250000.5	0.12167	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	291279234.5
CHR5	57300001	57400000	11359	57350000.5	0.11359	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	291379234.5
CHR5	57400001	57500000	24128	57450000.5	0.24128	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	291479234.5
CHR5	57500001	57600000	18199	57550000.5	0.18199	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	291579234.5
CHR5	57600001	57700000	42073	57650000.5	0.42073	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	291679234.5
CHR5	57700001	57800000	15785	57750000.5	0.15785	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	291779234.5
CHR5	57800001	57900000	17788	57850000.5	0.17788	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	291879234.5
CHR5	57900001	58000000	30960	57950000.5	0.3096	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	291979234.5
CHR5	58000001	58100000	35329	58050000.5	0.35329	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	292079234.5
CHR5	58100001	58200000	32358	58150000.5	0.32358	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	292179234.5
CHR5	58200001	58300000	26867	58250000.5	0.26867	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	292279234.5
CHR5	58300001	58400000	59502	58350000.5	0.59502	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	292379234.5
CHR5	58400001	58500000	28379	58450000.5	0.28379	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	292479234.5
CHR5	58500001	58600000	21891	58550000.5	0.21891	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	292579234.5
CHR5	58600001	58700000	25269	58650000.5	0.25269	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	292679234.5
CHR5	58700001	58800000	38330	58750000.5	0.3833	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	292779234.5
CHR5	58800001	58900000	28003	58850000.5	0.28003	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	292879234.5
CHR5	58900001	59000000	35814	58950000.5	0.35814	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	292979234.5
CHR5	59000001	59100000	26176	59050000.5	0.26176	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	293079234.5
CHR5	59100001	59200000	43399	59150000.5	0.43399	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	293179234.5
CHR5	59200001	59300000	31995	59250000.5	0.31995	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	293279234.5
CHR5	59300001	59400000	22956	59350000.5	0.22956	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	293379234.5
CHR5	59400001	59500000	32296	59450000.5	0.32296	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	293479234.5
CHR5	59500001	59600000	18148	59550000.5	0.18148	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	293579234.5
CHR5	59600001	59700000	36718	59650000.5	0.36718	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	293679234.5
CHR5	59700001	59800000	29252	59750000.5	0.29252	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	293779234.5
CHR5	59800001	59900000	38140	59850000.5	0.3814	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	293879234.5
CHR5	59900001	60000000	27052	59950000.5	0.27052	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	293979234.5
CHR5	60000001	60100000	25547	60050000.5	0.25547	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	294079234.5
CHR5	60100001	60200000	25160	60150000.5	0.2516	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	294179234.5
CHR5	60200001	60300000	36018	60250000.5	0.36018	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	294279234.5
CHR5	60300001	60400000	40851	60350000.5	0.40851	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	294379234.5
CHR5	60400001	60500000	17506	60450000.5	0.17506	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	294479234.5
CHR5	60500001	60600000	41408	60550000.5	0.41408	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	294579234.5
CHR5	60600001	60700000	34373	60650000.5	0.34373	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	294679234.5
CHR5	60700001	60800000	41277	60750000.5	0.41277	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	294779234.5
CHR5	60800001	60900000	35828	60850000.5	0.35828	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	294879234.5
CHR5	60900001	61000000	41764	60950000.5	0.41764	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	294979234.5
CHR5	61000001	61100000	34099	61050000.5	0.34099	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	295079234.5
CHR5	61100001	61200000	36680	61150000.5	0.3668	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	295179234.5
CHR5	61200001	61300000	39197	61250000.5	0.39197	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	295279234.5
CHR5	61300001	61400000	24057	61350000.5	0.24057	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	295379234.5
CHR5	61400001	61500000	40046	61450000.5	0.40046	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	295479234.5
CHR5	61500001	61600000	26945	61550000.5	0.26945	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	295579234.5
CHR5	61600001	61700000	24287	61650000.5	0.24287	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	295679234.5
CHR5	61700001	61800000	24429	61750000.5	0.24429	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	295779234.5
CHR5	61800001	61900000	44015	61850000.5	0.44015	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	295879234.5
CHR5	61900001	62000000	32963	61950000.5	0.32963	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	295979234.5
CHR5	62000001	62100000	36073	62050000.5	0.36073	65146079	198029233	263175312	gray80	5	234029234	299175312	266602272.5	296079234.5
